COUNTRY,YEAR,DISEASE NAME,SEX CODE,DEATH RATE PER 100K
ARG,2021,Cataracts,FEMALE,0
ARG,2021,Ischaemic heart disease,FEMALE,121.49
ARG,2021,Peptic ulcer disease,FEMALE,0.74
ARG,2021,Urolithiasis,FEMALE,0
ARG,2021,Infertility,FEMALE,0
ARG,2021,Back and neck pain,FEMALE,0.07
ARG,2021,Congenital anomalies,FEMALE,3.74
ARG,2021,Oral conditions,FEMALE,0
ARG,2021,"Fire, heat and hot substances",FEMALE,0.41
ARG,2021,Chlamydia,FEMALE,0
ARG,2021,Measles,FEMALE,0
ARG,2021,Malaria,FEMALE,0
ARG,2021,Chagas disease,FEMALE,0.56
ARG,2021,Trachoma,FEMALE,0
ARG,2021,Food-bourne trematodes,FEMALE,0
ARG,2021,Leprosy,FEMALE,0
ARG,2021,Upper respiratory infections,FEMALE,0.03
ARG,2021,Maternal conditions,FEMALE,1.37
ARG,2021,Vitamin A deficiency,FEMALE,0
ARG,2021,Liver cancer,FEMALE,3.76
ARG,2021,Bladder cancer,FEMALE,1.7
ARG,2021,Larynx cancer,FEMALE,0.52
ARG,2021,Thalassaemias,FEMALE,0.02
ARG,2021,Bipolar disorder,FEMALE,0
ARG,2021,Rheumatic heart disease,FEMALE,0.27
ARG,2021,Chronic obstructive pulmonary disease,FEMALE,27.82
ARG,2021,Gastritis and duodenitis,FEMALE,0.18
ARG,2021,Kidney diseases,FEMALE,28.83
ARG,2021,Osteoarthritis,FEMALE,0.24
ARG,2021,Sudden infant death syndrome,FEMALE,0.25
ARG,2021,Poisonings,FEMALE,0.17
ARG,2021,Collective violence and legal intervention,FEMALE,0
ARG,2021,Diarrhoeal diseases,FEMALE,1.04
ARG,2021,Whooping cough,FEMALE,0
ARG,2021,Acute hepatitis C,FEMALE,0.11
ARG,2021,Protein-energy malnutrition,FEMALE,1.87
ARG,2021,Stomach cancer,FEMALE,5.18
ARG,2021,Ovary cancer,FEMALE,5.41
ARG,2021,Diabetes mellitus,FEMALE,15.32
ARG,2021,Eating disorders,FEMALE,0
ARG,2021,Childhood behavioural disorders,FEMALE,0
ARG,2021,Multiple sclerosis,FEMALE,0.24
ARG,2021,Non-migraine headache,FEMALE,0
ARG,2021,Other vision loss,FEMALE,0
ARG,2021,Inflammatory bowel disease,FEMALE,0.09
ARG,2021,Exposure to mechanical forces,FEMALE,0.08
ARG,2021,Self-harm,FEMALE,3.37
ARG,2021,Encephalitis,FEMALE,0.03
ARG,2021,Lymphatic filariasis,FEMALE,0
ARG,2021,Hookworm disease,FEMALE,0
ARG,2021,Birth asphyxia and birth trauma,FEMALE,0.49
ARG,2021,Mouth and oropharynx cancers,FEMALE,1.51
ARG,2021,Melanoma and other skin cancers,FEMALE,1.96
ARG,2021,Cervix uteri cancer,FEMALE,10.45
ARG,2021,Testicular cancer,FEMALE,0
ARG,2021,Kidney cancer,FEMALE,3.4
ARG,2021,Brain and nervous system cancers,FEMALE,3.02
ARG,2021,Drug use disorders,FEMALE,0.05
ARG,2021,Parkinson disease,FEMALE,2.18
ARG,2021,Uncorrected refractive errors,FEMALE,0
ARG,2021,Stroke,FEMALE,47.28
ARG,2021,Cirrhosis of the liver,FEMALE,3.92
ARG,2021,Gynecological diseases,FEMALE,0
ARG,2021,Gonorrhoea,FEMALE,0
ARG,2021,Tetanus,FEMALE,0
ARG,2021,Acute hepatitis A,FEMALE,0.29
ARG,2021,Schistosomiasis,FEMALE,0
ARG,2021,Ascariasis,FEMALE,0
ARG,2021,COVID-19,FEMALE,170.43
ARG,2021,Iron-deficiency anaemia,FEMALE,2.15
ARG,2021,Pancreas cancer,FEMALE,11.08
ARG,2021,Thyroid cancer,FEMALE,0.84
ARG,2021,"Lymphomas, multiple myeloma",FEMALE,4.68
ARG,2021,Sickle cell disorders and trait,FEMALE,0
ARG,2021,Schizophrenia,FEMALE,0.08
ARG,2021,Glaucoma,FEMALE,0
ARG,2021,Hypertensive heart disease,FEMALE,15.6
ARG,2021,Paralytic ileus and intestinal obstruction,FEMALE,4.18
ARG,2021,Drowning,FEMALE,0.26
ARG,2021,Syphilis,FEMALE,0.05
ARG,2021,Diphtheria,FEMALE,0
ARG,2021,African trypanosomiasis,FEMALE,0
ARG,2021,Cysticercosis,FEMALE,0
ARG,2021,Rabies,FEMALE,0
ARG,2021,Otitis media,FEMALE,0
ARG,2021,Preterm birth complications,FEMALE,2.89
ARG,2021,Iodine deficiency,FEMALE,0
ARG,2021,Colon and rectum cancers,FEMALE,17.96
ARG,2021,Prostate cancer,FEMALE,0
ARG,2021,Depressive disorders,FEMALE,0
ARG,2021,Idiopathic intellectual disability,FEMALE,0.04
ARG,2021,Asthma,FEMALE,0.83
ARG,2021,Pancreatitis,FEMALE,1.67
ARG,2021,Benign prostatic hyperplasia,FEMALE,0
ARG,2021,Gout,FEMALE,0
ARG,2021,Falls,FEMALE,1
ARG,2021,Tuberculosis,FEMALE,1.03
ARG,2021,Genital herpes,FEMALE,0
ARG,2021,Dengue,FEMALE,0
ARG,2021,Lower respiratory infections,FEMALE,83.05
ARG,2021,Oesophagus cancer,FEMALE,2.64
ARG,2021,Corpus uteri cancer,FEMALE,4.31
ARG,2021,Gallbladder and biliary tract cancer,FEMALE,3.78
ARG,2021,Mesothelioma,FEMALE,0.4
ARG,2021,Autism and Asperger syndrome,FEMALE,0
ARG,2021,Migraine,FEMALE,0
ARG,2021,Other hearing loss,FEMALE,0
ARG,2021,Rheumatoid arthritis,FEMALE,0.7
ARG,2021,Road injury,FEMALE,3.65
ARG,2021,Interpersonal violence,FEMALE,1.88
ARG,2021,HIV/AIDS,FEMALE,1.68
ARG,2021,Acute hepatitis B,FEMALE,0.03
ARG,2021,Onchocerciasis,FEMALE,0
ARG,2021,Yellow fever,FEMALE,0.74
ARG,2021,Neonatal sepsis and infections,FEMALE,0.58
ARG,2021,Breast cancer,FEMALE,29.66
ARG,2021,Anxiety disorders,FEMALE,0
ARG,2021,Epilepsy,FEMALE,0.73
ARG,2021,Macular degeneration,FEMALE,0
ARG,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,12.73
ARG,2021,Appendicitis,FEMALE,0.12
ARG,2021,Gallbladder and biliary diseases,FEMALE,1.94
ARG,2021,Skin diseases,FEMALE,7.63
ARG,2021,Natural disasters,FEMALE,0
ARM,2021,Tuberculosis,FEMALE,0.84
ARM,2021,Genital herpes,FEMALE,0
ARM,2021,Dengue,FEMALE,0
ARM,2021,Lower respiratory infections,FEMALE,32.89
ARM,2021,Iodine deficiency,FEMALE,0
ARM,2021,Oesophagus cancer,FEMALE,1.03
ARM,2021,Colon and rectum cancers,FEMALE,14.82
ARM,2021,Corpus uteri cancer,FEMALE,7.61
ARM,2021,Autism and Asperger syndrome,FEMALE,0
ARM,2021,Migraine,FEMALE,0
ARM,2021,Other hearing loss,FEMALE,0
ARM,2021,Rheumatoid arthritis,FEMALE,0.27
ARM,2021,Road injury,FEMALE,5.93
ARM,2021,Interpersonal violence,FEMALE,1.53
ARM,2021,Syphilis,FEMALE,0
ARM,2021,Gonorrhoea,FEMALE,0
ARM,2021,Diphtheria,FEMALE,0
ARM,2021,African trypanosomiasis,FEMALE,0
ARM,2021,Cysticercosis,FEMALE,0
ARM,2021,Rabies,FEMALE,0.01
ARM,2021,Otitis media,FEMALE,0
ARM,2021,Preterm birth complications,FEMALE,2.19
ARM,2021,Iron-deficiency anaemia,FEMALE,0.06
ARM,2021,Pancreas cancer,FEMALE,10.7
ARM,2021,Prostate cancer,FEMALE,0
ARM,2021,"Lymphomas, multiple myeloma",FEMALE,3.26
ARM,2021,Depressive disorders,FEMALE,0
ARM,2021,Schizophrenia,FEMALE,0.14
ARM,2021,Idiopathic intellectual disability,FEMALE,0
ARM,2021,Asthma,FEMALE,0
ARM,2021,Paralytic ileus and intestinal obstruction,FEMALE,1.19
ARM,2021,Pancreatitis,FEMALE,0.96
ARM,2021,Benign prostatic hyperplasia,FEMALE,0
ARM,2021,Gout,FEMALE,0
ARM,2021,Falls,FEMALE,1.06
ARM,2021,Tetanus,FEMALE,0
ARM,2021,Encephalitis,FEMALE,0.09
ARM,2021,Acute hepatitis A,FEMALE,0.09
ARM,2021,Schistosomiasis,FEMALE,0
ARM,2021,Lymphatic filariasis,FEMALE,0
ARM,2021,Ascariasis,FEMALE,0
ARM,2021,Hookworm disease,FEMALE,0
ARM,2021,COVID-19,FEMALE,221.66
ARM,2021,Birth asphyxia and birth trauma,FEMALE,0.83
ARM,2021,Melanoma and other skin cancers,FEMALE,1.32
ARM,2021,Brain and nervous system cancers,FEMALE,7.28
ARM,2021,Thyroid cancer,FEMALE,1.2
ARM,2021,Sickle cell disorders and trait,FEMALE,0
ARM,2021,Drug use disorders,FEMALE,0.39
ARM,2021,Parkinson disease,FEMALE,0.18
ARM,2021,Glaucoma,FEMALE,0
ARM,2021,Uncorrected refractive errors,FEMALE,0
ARM,2021,Hypertensive heart disease,FEMALE,32.37
ARM,2021,Stroke,FEMALE,80.63
ARM,2021,Drowning,FEMALE,0.38
ARM,2021,Diarrhoeal diseases,FEMALE,1.15
ARM,2021,Acute hepatitis C,FEMALE,0.39
ARM,2021,Mouth and oropharynx cancers,FEMALE,1.17
ARM,2021,Cervix uteri cancer,FEMALE,6.29
ARM,2021,Testicular cancer,FEMALE,0
ARM,2021,Kidney cancer,FEMALE,2.42
ARM,2021,Diabetes mellitus,FEMALE,15.7
ARM,2021,Eating disorders,FEMALE,0
ARM,2021,Multiple sclerosis,FEMALE,0.25
ARM,2021,Other vision loss,FEMALE,0
ARM,2021,Cirrhosis of the liver,FEMALE,9.74
ARM,2021,Gynecological diseases,FEMALE,0
ARM,2021,Whooping cough,FEMALE,0
ARM,2021,Malaria,FEMALE,0
ARM,2021,Trachoma,FEMALE,0
ARM,2021,Upper respiratory infections,FEMALE,0.1
ARM,2021,Protein-energy malnutrition,FEMALE,0.01
ARM,2021,Stomach cancer,FEMALE,12.57
ARM,2021,Ovary cancer,FEMALE,5.8
ARM,2021,Childhood behavioural disorders,FEMALE,0
ARM,2021,Non-migraine headache,FEMALE,0
ARM,2021,Chronic obstructive pulmonary disease,FEMALE,14.17
ARM,2021,Gastritis and duodenitis,FEMALE,0.84
ARM,2021,Inflammatory bowel disease,FEMALE,0.28
ARM,2021,Kidney diseases,FEMALE,7.81
ARM,2021,Osteoarthritis,FEMALE,0
ARM,2021,Poisonings,FEMALE,0.7
ARM,2021,Exposure to mechanical forces,FEMALE,0.3
ARM,2021,Self-harm,FEMALE,0.98
ARM,2021,Collective violence and legal intervention,FEMALE,0.15
ARM,2021,Chlamydia,FEMALE,0
ARM,2021,Measles,FEMALE,0.01
ARM,2021,Chagas disease,FEMALE,0
ARM,2021,Food-bourne trematodes,FEMALE,0
ARM,2021,Leprosy,FEMALE,0
ARM,2021,Maternal conditions,FEMALE,0.79
ARM,2021,Vitamin A deficiency,FEMALE,0
ARM,2021,Liver cancer,FEMALE,13.25
ARM,2021,Bladder cancer,FEMALE,1.43
ARM,2021,Larynx cancer,FEMALE,0.28
ARM,2021,Thalassaemias,FEMALE,0.02
ARM,2021,Bipolar disorder,FEMALE,0
ARM,2021,Rheumatic heart disease,FEMALE,0.81
ARM,2021,Urolithiasis,FEMALE,0
ARM,2021,Back and neck pain,FEMALE,0
ARM,2021,Oral conditions,FEMALE,0
ARM,2021,Sudden infant death syndrome,FEMALE,0.02
ARM,2021,"Fire, heat and hot substances",FEMALE,1.53
ARM,2021,Trichomoniasis,FEMALE,0
ARM,2021,Meningitis,FEMALE,0.82
ARM,2021,Acute hepatitis E,FEMALE,0
ARM,2021,Leishmaniasis,FEMALE,0.01
ARM,2021,Echinococcosis,FEMALE,0.02
ARM,2021,Yellow fever,FEMALE,0
ARM,2021,Trichuriasis,FEMALE,0
ARM,2021,"Trachea, bronchus, lung cancers",FEMALE,15.64
ARM,2021,Leukaemia,FEMALE,3.33
ARM,2021,Alcohol use disorders,FEMALE,0
ARM,2021,Alzheimer disease and other dementias,FEMALE,2.89
ARM,2021,Cataracts,FEMALE,0
ARM,2021,Ischaemic heart disease,FEMALE,329.31
ARM,2021,Peptic ulcer disease,FEMALE,9.07
ARM,2021,Gallbladder and biliary diseases,FEMALE,1.8
ARM,2021,Infertility,FEMALE,0
ARM,2021,Congenital anomalies,FEMALE,3.7
ARM,2021,Natural disasters,FEMALE,0
ARM,2021,HIV/AIDS,FEMALE,0.3
ARM,2021,Acute hepatitis B,FEMALE,0.13
ARM,2021,Onchocerciasis,FEMALE,0
ARM,2021,Neonatal sepsis and infections,FEMALE,0.36
ARM,2021,Breast cancer,FEMALE,30.75
ARM,2021,Gallbladder and biliary tract cancer,FEMALE,3.13
ARM,2021,Mesothelioma,FEMALE,0.53
ARM,2021,Anxiety disorders,FEMALE,0
ARM,2021,Epilepsy,FEMALE,0.18
ARM,2021,Macular degeneration,FEMALE,0
ARM,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,3.51
ARM,2021,Appendicitis,FEMALE,0.18
ARM,2021,Skin diseases,FEMALE,2.28
ATG,2021,Whooping cough,FEMALE,0
ATG,2021,Malaria,FEMALE,0
ATG,2021,Trachoma,FEMALE,0
ATG,2021,Leprosy,FEMALE,0
ATG,2021,Upper respiratory infections,FEMALE,0
ATG,2021,Iron-deficiency anaemia,FEMALE,8.92
ATG,2021,Pancreas cancer,FEMALE,5.84
ATG,2021,"Lymphomas, multiple myeloma",FEMALE,8.23
ATG,2021,Schizophrenia,FEMALE,0
ATG,2021,Glaucoma,FEMALE,0
ATG,2021,Hypertensive heart disease,FEMALE,1.34
ATG,2021,Paralytic ileus and intestinal obstruction,FEMALE,1.44
ATG,2021,Pancreatitis,FEMALE,0
ATG,2021,Benign prostatic hyperplasia,FEMALE,0
ATG,2021,Gout,FEMALE,0
ATG,2021,Falls,FEMALE,0
ATG,2021,Diarrhoeal diseases,FEMALE,0
ATG,2021,Acute hepatitis C,FEMALE,0
ATG,2021,Iodine deficiency,FEMALE,0
ATG,2021,Colon and rectum cancers,FEMALE,17.34
ATG,2021,Prostate cancer,FEMALE,0
ATG,2021,Depressive disorders,FEMALE,0
ATG,2021,Idiopathic intellectual disability,FEMALE,0
ATG,2021,Migraine,FEMALE,0
ATG,2021,Other hearing loss,FEMALE,0
ATG,2021,Asthma,FEMALE,1.42
ATG,2021,Rheumatoid arthritis,FEMALE,0
ATG,2021,Road injury,FEMALE,2.39
ATG,2021,Interpersonal violence,FEMALE,3.78
ATG,2021,Encephalitis,FEMALE,0
ATG,2021,Acute hepatitis A,FEMALE,0.02
ATG,2021,Lymphatic filariasis,FEMALE,0
ATG,2021,Hookworm disease,FEMALE,0
ATG,2021,COVID-19,FEMALE,113.65
ATG,2021,Oesophagus cancer,FEMALE,1.47
ATG,2021,Breast cancer,FEMALE,41.96
ATG,2021,Corpus uteri cancer,FEMALE,13.79
ATG,2021,Gallbladder and biliary tract cancer,FEMALE,0
ATG,2021,Mesothelioma,FEMALE,0
ATG,2021,Anxiety disorders,FEMALE,0
ATG,2021,Autism and Asperger syndrome,FEMALE,0
ATG,2021,Epilepsy,FEMALE,2.85
ATG,2021,Macular degeneration,FEMALE,0
ATG,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,0.7
ATG,2021,Appendicitis,FEMALE,0.02
ATG,2021,Skin diseases,FEMALE,9.12
ATG,2021,Gonorrhoea,FEMALE,0
ATG,2021,Tetanus,FEMALE,0
ATG,2021,Schistosomiasis,FEMALE,0
ATG,2021,Cysticercosis,FEMALE,0
ATG,2021,Ascariasis,FEMALE,0
ATG,2021,Preterm birth complications,FEMALE,2.13
ATG,2021,Neonatal sepsis and infections,FEMALE,0.93
ATG,2021,"Trachea, bronchus, lung cancers",FEMALE,3.22
ATG,2021,Leukaemia,FEMALE,1.86
ATG,2021,Alcohol use disorders,FEMALE,0.78
ATG,2021,Alzheimer disease and other dementias,FEMALE,2.7
ATG,2021,Cataracts,FEMALE,0
ATG,2021,Ischaemic heart disease,FEMALE,97.63
ATG,2021,Peptic ulcer disease,FEMALE,0
ATG,2021,Gallbladder and biliary diseases,FEMALE,1.34
ATG,2021,Infertility,FEMALE,0
ATG,2021,Congenital anomalies,FEMALE,3.43
ATG,2021,Natural disasters,FEMALE,0
ATG,2021,Syphilis,FEMALE,0
ATG,2021,Genital herpes,FEMALE,0
ATG,2021,Diphtheria,FEMALE,0
ATG,2021,African trypanosomiasis,FEMALE,0
ATG,2021,Dengue,FEMALE,0
ATG,2021,Rabies,FEMALE,0
ATG,2021,Lower respiratory infections,FEMALE,24.19
ATG,2021,Otitis media,FEMALE,0
ATG,2021,Vitamin A deficiency,FEMALE,0
ATG,2021,Liver cancer,FEMALE,11.87
ATG,2021,Bladder cancer,FEMALE,1.63
ATG,2021,Thalassaemias,FEMALE,0
ATG,2021,Bipolar disorder,FEMALE,0
ATG,2021,Rheumatic heart disease,FEMALE,0
ATG,2021,Urolithiasis,FEMALE,0
ATG,2021,Back and neck pain,FEMALE,0
ATG,2021,Oral conditions,FEMALE,0
ATG,2021,Sudden infant death syndrome,FEMALE,0
ATG,2021,"Fire, heat and hot substances",FEMALE,1.36
ATG,2021,Tuberculosis,FEMALE,1.77
ATG,2021,HIV/AIDS,FEMALE,3.53
ATG,2021,Acute hepatitis B,FEMALE,0
ATG,2021,Onchocerciasis,FEMALE,0
ATG,2021,Protein-energy malnutrition,FEMALE,1.36
ATG,2021,Stomach cancer,FEMALE,5.84
ATG,2021,Ovary cancer,FEMALE,6.91
ATG,2021,Larynx cancer,FEMALE,1.67
ATG,2021,Childhood behavioural disorders,FEMALE,0
ATG,2021,Non-migraine headache,FEMALE,0
ATG,2021,Chronic obstructive pulmonary disease,FEMALE,8.98
ATG,2021,Gastritis and duodenitis,FEMALE,0
ATG,2021,Inflammatory bowel disease,FEMALE,1.77
ATG,2021,Kidney diseases,FEMALE,69.88
ATG,2021,Osteoarthritis,FEMALE,0
ATG,2021,Poisonings,FEMALE,0
ATG,2021,Exposure to mechanical forces,FEMALE,0.02
ATG,2021,Collective violence and legal intervention,FEMALE,0
ATG,2021,Trichomoniasis,FEMALE,0
ATG,2021,Meningitis,FEMALE,0
ATG,2021,Leishmaniasis,FEMALE,0
ATG,2021,Yellow fever,FEMALE,0
ATG,2021,Trichuriasis,FEMALE,0
ATG,2021,Mouth and oropharynx cancers,FEMALE,0
ATG,2021,Cervix uteri cancer,FEMALE,12.53
ATG,2021,Testicular cancer,FEMALE,0
ATG,2021,Kidney cancer,FEMALE,0
ATG,2021,Diabetes mellitus,FEMALE,63.83
ATG,2021,Eating disorders,FEMALE,0
ATG,2021,Multiple sclerosis,FEMALE,0.35
ATG,2021,Other vision loss,FEMALE,0
ATG,2021,Self-harm,FEMALE,1.28
ATG,2021,Chlamydia,FEMALE,0
ATG,2021,Measles,FEMALE,0
ATG,2021,Acute hepatitis E,FEMALE,0
ATG,2021,Chagas disease,FEMALE,0
ATG,2021,Echinococcosis,FEMALE,0
ATG,2021,Food-bourne trematodes,FEMALE,0
ATG,2021,Maternal conditions,FEMALE,0.54
ATG,2021,Birth asphyxia and birth trauma,FEMALE,0.56
ATG,2021,Melanoma and other skin cancers,FEMALE,5.68
ATG,2021,Brain and nervous system cancers,FEMALE,4.15
ATG,2021,Thyroid cancer,FEMALE,3.12
ATG,2021,Sickle cell disorders and trait,FEMALE,0.43
ATG,2021,Drug use disorders,FEMALE,0
ATG,2021,Parkinson disease,FEMALE,0
ATG,2021,Uncorrected refractive errors,FEMALE,0
ATG,2021,Stroke,FEMALE,43.4
ATG,2021,Cirrhosis of the liver,FEMALE,0.95
ATG,2021,Gynecological diseases,FEMALE,0
ATG,2021,Drowning,FEMALE,0.04
AUS,2021,Encephalitis,FEMALE,0.02
AUS,2021,Lymphatic filariasis,FEMALE,0
AUS,2021,Hookworm disease,FEMALE,0
AUS,2021,Oesophagus cancer,FEMALE,3.37
AUS,2021,Corpus uteri cancer,FEMALE,4.89
AUS,2021,Gallbladder and biliary tract cancer,FEMALE,1.65
AUS,2021,Mesothelioma,FEMALE,1.31
AUS,2021,Autism and Asperger syndrome,FEMALE,0
AUS,2021,Migraine,FEMALE,0
AUS,2021,Other hearing loss,FEMALE,0.01
AUS,2021,Rheumatoid arthritis,FEMALE,1.37
AUS,2021,Road injury,FEMALE,2.16
AUS,2021,Interpersonal violence,FEMALE,0.63
AUS,2021,Diarrhoeal diseases,FEMALE,1.58
AUS,2021,Acute hepatitis C,FEMALE,0.2
AUS,2021,Iodine deficiency,FEMALE,0.01
AUS,2021,Colon and rectum cancers,FEMALE,22.68
AUS,2021,Prostate cancer,FEMALE,0
AUS,2021,Depressive disorders,FEMALE,0
AUS,2021,Idiopathic intellectual disability,FEMALE,0.04
AUS,2021,Asthma,FEMALE,1.96
AUS,2021,Pancreatitis,FEMALE,1.39
AUS,2021,Benign prostatic hyperplasia,FEMALE,0
AUS,2021,Gout,FEMALE,0.08
AUS,2021,Falls,FEMALE,14.73
AUS,2021,Chlamydia,FEMALE,0
AUS,2021,Whooping cough,FEMALE,0
AUS,2021,Measles,FEMALE,0
AUS,2021,Malaria,FEMALE,0
AUS,2021,Chagas disease,FEMALE,0
AUS,2021,Trachoma,FEMALE,0
AUS,2021,Food-bourne trematodes,FEMALE,0
AUS,2021,Leprosy,FEMALE,0
AUS,2021,Upper respiratory infections,FEMALE,0.07
AUS,2021,Iron-deficiency anaemia,FEMALE,0.91
AUS,2021,Pancreas cancer,FEMALE,13
AUS,2021,Thyroid cancer,FEMALE,0.66
AUS,2021,"Lymphomas, multiple myeloma",FEMALE,10.8
AUS,2021,Schizophrenia,FEMALE,0.32
AUS,2021,Glaucoma,FEMALE,0
AUS,2021,Hypertensive heart disease,FEMALE,8.6
AUS,2021,Paralytic ileus and intestinal obstruction,FEMALE,3.84
AUS,2021,Drowning,FEMALE,0.29
AUS,2021,Trichomoniasis,FEMALE,0
AUS,2021,Meningitis,FEMALE,0.1
AUS,2021,Acute hepatitis E,FEMALE,0
AUS,2021,Leishmaniasis,FEMALE,0
AUS,2021,Echinococcosis,FEMALE,0
AUS,2021,Trichuriasis,FEMALE,0
AUS,2021,Maternal conditions,FEMALE,0.1
AUS,2021,Birth asphyxia and birth trauma,FEMALE,0.45
AUS,2021,Melanoma and other skin cancers,FEMALE,6.6
AUS,2021,Testicular cancer,FEMALE,0
AUS,2021,Kidney cancer,FEMALE,3.12
AUS,2021,Brain and nervous system cancers,FEMALE,5.33
AUS,2021,Sickle cell disorders and trait,FEMALE,0
AUS,2021,Drug use disorders,FEMALE,3.12
AUS,2021,Parkinson disease,FEMALE,6.49
AUS,2021,Uncorrected refractive errors,FEMALE,0
AUS,2021,Stroke,FEMALE,46.29
AUS,2021,Cirrhosis of the liver,FEMALE,4.43
AUS,2021,Gynecological diseases,FEMALE,0
AUS,2021,HIV/AIDS,FEMALE,0.02
AUS,2021,Acute hepatitis B,FEMALE,0.09
AUS,2021,Onchocerciasis,FEMALE,0
AUS,2021,Yellow fever,FEMALE,0
AUS,2021,Protein-energy malnutrition,FEMALE,0.56
AUS,2021,Mouth and oropharynx cancers,FEMALE,2.56
AUS,2021,Stomach cancer,FEMALE,3.88
AUS,2021,Cervix uteri cancer,FEMALE,2.42
AUS,2021,Ovary cancer,FEMALE,8.29
AUS,2021,Diabetes mellitus,FEMALE,17.61
AUS,2021,Eating disorders,FEMALE,0
AUS,2021,Multiple sclerosis,FEMALE,0.79
AUS,2021,Other vision loss,FEMALE,0
AUS,2021,Inflammatory bowel disease,FEMALE,0.46
AUS,2021,Exposure to mechanical forces,FEMALE,0.12
AUS,2021,Self-harm,FEMALE,6.73
AUS,2021,Tuberculosis,FEMALE,0.15
AUS,2021,Dengue,FEMALE,0
AUS,2021,Lower respiratory infections,FEMALE,9.74
AUS,2021,Vitamin A deficiency,FEMALE,0
AUS,2021,Liver cancer,FEMALE,6.45
AUS,2021,Bladder cancer,FEMALE,2.85
AUS,2021,Larynx cancer,FEMALE,0.19
AUS,2021,Thalassaemias,FEMALE,0.01
AUS,2021,Bipolar disorder,FEMALE,0.09
AUS,2021,Childhood behavioural disorders,FEMALE,0
AUS,2021,Non-migraine headache,FEMALE,0
AUS,2021,Chronic obstructive pulmonary disease,FEMALE,29.17
AUS,2021,Gastritis and duodenitis,FEMALE,0.06
AUS,2021,Kidney diseases,FEMALE,14.46
AUS,2021,Osteoarthritis,FEMALE,0.69
AUS,2021,Sudden infant death syndrome,FEMALE,0.12
AUS,2021,Poisonings,FEMALE,0.07
AUS,2021,Collective violence and legal intervention,FEMALE,0
AUS,2021,Syphilis,FEMALE,0.02
AUS,2021,Genital herpes,FEMALE,0
AUS,2021,Diphtheria,FEMALE,0
AUS,2021,African trypanosomiasis,FEMALE,0
AUS,2021,Rabies,FEMALE,0
AUS,2021,Otitis media,FEMALE,0.01
AUS,2021,Preterm birth complications,FEMALE,0.88
AUS,2021,"Trachea, bronchus, lung cancers",FEMALE,29.17
AUS,2021,Leukaemia,FEMALE,6.76
AUS,2021,Alcohol use disorders,FEMALE,0.79
AUS,2021,Alzheimer disease and other dementias,FEMALE,85.15
AUS,2021,Cataracts,FEMALE,0.01
AUS,2021,Rheumatic heart disease,FEMALE,1.64
AUS,2021,Ischaemic heart disease,FEMALE,70.39
AUS,2021,Peptic ulcer disease,FEMALE,1.07
AUS,2021,Urolithiasis,FEMALE,0
AUS,2021,Infertility,FEMALE,0
AUS,2021,Back and neck pain,FEMALE,0.33
AUS,2021,Oral conditions,FEMALE,0.11
AUS,2021,"Fire, heat and hot substances",FEMALE,0.19
AUS,2021,Gonorrhoea,FEMALE,0
AUS,2021,Tetanus,FEMALE,0
AUS,2021,Acute hepatitis A,FEMALE,0.02
AUS,2021,Schistosomiasis,FEMALE,0
AUS,2021,Cysticercosis,FEMALE,0
AUS,2021,Ascariasis,FEMALE,0
AUS,2021,COVID-19,FEMALE,3.66
AUS,2021,Neonatal sepsis and infections,FEMALE,0.06
AUS,2021,Breast cancer,FEMALE,27.09
AUS,2021,Anxiety disorders,FEMALE,0.01
AUS,2021,Epilepsy,FEMALE,1.14
AUS,2021,Macular degeneration,FEMALE,0
AUS,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,5.66
AUS,2021,Appendicitis,FEMALE,0.09
AUS,2021,Gallbladder and biliary diseases,FEMALE,2.79
AUS,2021,Skin diseases,FEMALE,3.05
AUS,2021,Congenital anomalies,FEMALE,2.53
AUS,2021,Natural disasters,FEMALE,0.03
AUT,2021,Diarrhoeal diseases,FEMALE,2.82
AUT,2021,Acute hepatitis C,FEMALE,0.7
AUT,2021,Iodine deficiency,FEMALE,0
AUT,2021,Colon and rectum cancers,FEMALE,21.51
AUT,2021,Prostate cancer,FEMALE,0
AUT,2021,Depressive disorders,FEMALE,0
AUT,2021,Idiopathic intellectual disability,FEMALE,0
AUT,2021,Asthma,FEMALE,0.89
AUT,2021,Pancreatitis,FEMALE,1.1
AUT,2021,Benign prostatic hyperplasia,FEMALE,0
AUT,2021,Gout,FEMALE,0
AUT,2021,Falls,FEMALE,9.85
AUT,2021,Encephalitis,FEMALE,0
AUT,2021,Lymphatic filariasis,FEMALE,0
AUT,2021,Hookworm disease,FEMALE,0
AUT,2021,COVID-19,FEMALE,84.44
AUT,2021,Oesophagus cancer,FEMALE,1.74
AUT,2021,Corpus uteri cancer,FEMALE,6.46
AUT,2021,Gallbladder and biliary tract cancer,FEMALE,3.87
AUT,2021,Mesothelioma,FEMALE,0.51
AUT,2021,Autism and Asperger syndrome,FEMALE,0
AUT,2021,Migraine,FEMALE,0
AUT,2021,Other hearing loss,FEMALE,0
AUT,2021,Rheumatoid arthritis,FEMALE,0.96
AUT,2021,Road injury,FEMALE,2.17
